"","Year","Area","Street","Street.2"
"3233",2012,"","Sutton Town Centre",""
"3234",2012,"","Sutton Town Centre",""
"3235",2012,"","Sutton Town Centre",""
"3236",2012,"","Sutton Town Centre",""
"3237",2012,"","Sutton Town Centre",""
"3238",2012,"","Sutton Town Centre",""
"3239",2012,"","Sutton Town Centre",""
"3240",2012,"","Sutton Town Centre",""
"3241",2012,"","Sutton Town Centre",""
"3242",2012,"","Sutton Town Centre",""
"3243",2012,"","Sutton Town Centre",""
"3244",2012,"","Sutton Town Centre Outside Moo Moo S",""
"3245",2012,"","Sycamore Rd. Erdingon",""
"3246",2012,"","Tamworth Rd. Sutton Coldfield",""
"3247",2012,"","Tangmere Dr. Castle Vale",""
"3248",2012,"","The Gardens Erdington",""
"3249",2012,"","The Gr. House Four Oaks Birmingham",""
"3250",2012,"","The Gr. House Four Oaks Sutton Coldfield",""
"3251",2012,"","The Parade",""
"3252",2012,"","The Parade",""
"3253",2012,"","The Parade",""
"3254",2012,"","The Parade S C",""
"3255",2012,"","The Parade SuttonTown Centre",""
"3256",2012,"","The Parade Sutton Coldfield",""
"3257",2012,"","The Parade Sutton Coldfield",""
"3258",2012,"","The Parade Sutton Coldfield",""
"3259",2012,"","The Parade Sutton Coldfield",""
"3260",2012,"","The Parade Sutton Coldfield",""
"3261",2012,"","The Parade Sutton Coldfield",""
"3262",2012,"","The Parade Sutton Coldfield",""
"3263",2012,"","The Parade Sutton Coldfield",""
"3264",2012,"","The Parade Sutton Coldfield",""
"3265",2012,"","The Wylde Gr. Public House",""
"3266",2012,"","Turnhouse Rd. Castle Vale",""
"3267",2012,"","UNKNOWN",""
"3268",2012,"","Victoria Rd. Sutton Coldfield",""
"3269",2012,"","Walmley Ash Rd",""
"3270",2012,"","Water Orton Lan.",""
"3271",2012,"","William Hill Wylde Gr.",""
"3272",2012,"","WITTON LODGE ROAD",""
"3273",2012,"","Woodacre Rd. Erdington",""
"3274",2012,"","Woodacre Rd. Erdington",""
"3275",2012,"","Woodacre Rd. Erdington",""
"3276",2012,"","Woodington Rd.",""
"3277",2012,"","Wootton Grove Kingstanding Birmingham",""
"3278",2012,"","Yatesbury Ave. Castle Vale",""
"3279",2012,"","A Northfield",""
"3280",2012,"","Abdon Ave",""
"3281",2012,"","Alcester Rd",""
"3282",2012,"","Alcester Rd. South",""
"3283",2012,"","Aldersmead Rd.",""
"3284",2012,"","Alwold Rd.",""
"3285",2012,"","Belgrave Middleway",""
"3286",2012,"","Black Horse Public House Carpark",""
"3287",2012,"","Boleyn Rd.",""
"3288",2012,"","Bomerfield Rd.",""
"3289",2012,"","Bond St City Centre",""
"3290",2012,"","Bournville Lan.",""
"3291",2012,"","Bournville Lan.",""
"3292",2012,"","Bournville Lan. Front Office",""
"3293",2012,"","Bournville Lan. Police Station",""
"3294",2012,"","Bournville P S",""
"3295",2012,"","Bournville Police Station",""
"3296",2012,"","Braceby Ave.",""
"3297",2012,"","Brandwood Pk. Rd",""
"3298",2012,"","Bristol Rd South Northfield",""
"3299",2012,"","Bristol Rd.",""
"3300",2012,"","Bristol Rd.",""
"3301",2012,"","Bristol Rd.",""
"3302",2012,"","Bristol Rd.",""
"3303",2012,"","Bristol Rd.",""
"3304",2012,"","Bristol Rd.",""
"3305",2012,"","Bristol Rd.",""
"3306",2012,"","Bristol Rd.",""
"3307",2012,"","Bristol Rd.",""
"3308",2012,"","Bristol Rd. Northfield",""
"3309",2012,"","Bristol Rd. Opposite Royal Orthopaedic",""
"3310",2012,"","Bristol Rd. Selly Oak",""
"3311",2012,"","Bristol Rd. Selly Oak",""
"3312",2012,"","Bristol Rd. Selly Oak",""
"3313",2012,"","Bristol Rd. Selly Oak",""
"3314",2012,"","Bristol Rd. Selly Oak",""
"3315",2012,"","Bristol Rd. Selly Oak Near Gun Barrels PH",""
"3316",2012,"","Bristol Rd. South",""
"3317",2012,"","Bristol Rd. South",""
"3318",2012,"","Bristol Rd. Bournville",""
"3319",2012,"","Bristol Rd. Selly Oak",""
"3320",2012,"","Brook Lan. Billesley",""
"3321",2012,"","Brookfield Rd.",""
"3322",2012,"","Bunbury Rd.",""
"3323",2012,"","Church Rd.",""
"3324",2012,"","Church Rd. Edgbaston",""
"3325",2012,"","Church Rd. Moseley",""
"3326",2012,"","City Rd.",""
"3327",2012,"","Corn Mill Close Bartley Gr.",""
"3328",2012,"","Cotteridge Island",""
"3329",2012,"","Devon Rd.",""
"3330",2012,"","Dogpool Lan.",""
"3331",2012,"","Each Way Lan. Rubery",""
"3332",2012,"","Edgewood Rd.",""
"3333",2012,"","Edgwood Rd.",""
"3334",2012,"","Edward Rd. Balsall Heath",""
"3335",2012,"","Fordhouse Lan.",""
"3336",2012,"","Fredrick Rd.",""
"3337",2012,"","Gillot Rd. Edgbaston",""
"3338",2012,"","Gillott Rd. Edgbaston",""
"3339",2012,"","Gorsley Piece",""
"3340",2012,"","Great Pk. Public House Rubery",""
"3341",2012,"","Great Pk. Rubery",""
"3342",2012,"","Grovelly Lan.",""
"3343",2012,"","Hagley Rd.",""
"3344",2012,"","Hagley Rd.",""
"3345",2012,"","Hagley Rd.",""
"3346",2012,"","Hagley Rd.",""
"3347",2012,"","Hagley Rd.",""
"3348",2012,"","Hagley Rd. Birmingham",""
"3349",2012,"","Hagley Rd. Edgbaston",""
"3350",2012,"","Hagley Rd. Edgbaston",""
"3351",2012,"","Harborne Hall Hotel Harborne",""
"3352",2012,"","Harborne Pk. Rd.",""
"3353",2012,"","Harbourne High Str.",""
"3354",2012,"","Haunch Lan.",""
"3355",2012,"","Hawkshurst Rd.",""
"3356",2012,"","Healey Rd. Selly Oak",""
"3357",2012,"","Heather House Kings Norton",""
"3358",2012,"","Heaton Dr.",""
"3359",2012,"","Hgaley Rd.",""
"3360",2012,"","High St Harborne",""
"3361",2012,"","High ST Harborne",""
"3362",2012,"","High Str. Harborne",""
"3363",2012,"","High Str. Harborne",""
"3364",2012,"","High Str. Harborne",""
"3365",2012,"","High Str. Harborne",""
"3366",2012,"","High Str. Harbourne",""
"3367",2012,"","High Str. Hraborn",""
"3368",2012,"","High Str. Haborne",""
"3369",2012,"","High Str. Harbourne",""
"3370",2012,"","Hillwood Rd",""
"3371",2012,"","Hindhead Rd.",""
"3372",2012,"","Hisgh Str. Stourbridege",""
"3373",2012,"","Hollybank Rd.",""
"3374",2012,"","Holybank Rd.",""
"3375",2012,"","Houldy Rd.",""
"3376",2012,"","Hubert Croft",""
"3377",2012,"","Hurst Str.",""
"3378",2012,"","Jenners Lan.",""
"3379",2012,"","Jowetts Lan.",""
"3380",2012,"","Katie Rd.",""
"3381",2012,"","Kitwell Lan.",""
"3382",2012,"","Linden Rd.",""
"3383",2012,"","Linden Rd.",""
"3384",2012,"","Lofthouse Crescent",""
"3385",2012,"","Longbridge Lan.",""
"3386",2012,"","Lottie Rd. Selly Oak",""
"3387",2012,"","Lynsey Ave. Northfield",""
"3388",2012,"","Masshouse PH",""
"3389",2012,"","Maypole Grove",""
"3390",2012,"","Merritts Brook Lan. Northfield",""
"3391",2012,"","Metchley Lan. Harborne",""
"3392",2012,"","Metchley Pk. Rd.",""
"3393",2012,"","Miles Rd.",""
"3394",2012,"","Millbrook Dr. Northfield",""
"3395",2012,"","Milner Rd.",""
"3396",2012,"","Moor Str.",""
"3397",2012,"","Moor Str. Railway Station",""
"3398",2012,"","Morrisons Rubery",""
"3399",2012,"","Navigation Pub Kings Norton",""
"3400",2012,"","Newbury Lan.",""
"3401",2012,"","Norhtfield High Str.",""
"3402",2012,"","Northfield Rd. Northfield",""
"3403",2012,"","Outside Goose Public House Bristol Rd. Selly Oak",""
"3404",2012,"","Pk. Way Rubery",""
"3405",2012,"","Parkdale Dr.",""
"3406",2012,"","Payne Str.",""
"3407",2012,"","Pershore Rd.",""
"3408",2012,"","Pershore Rd.",""
"3409",2012,"","Pershore Rd.",""
"3410",2012,"","Pershore Rd.",""
"3411",2012,"","Pershore Rd. Cotteridge",""
"3412",2012,"","Pershore Rd. South",""
"3413",2012,"","Piddock Rd",""
"3414",2012,"","Piddock Rd. Smethwick",""
"3415",2012,"","Piddock Rd. Smethwick",""
"3416",2012,"","Piddock Rd. Smethwick",""
"3417",2012,"","Pineapple Rd.",""
"3418",2012,"","Premier Inn Great Pk.",""
"3419",2012,"","Priory Rd.",""
"3420",2012,"","Q E A And E Metchley Pk. Rd.",""
"3421",2012,"","QE Hosp.",""
"3422",2012,"","Queen Elizabeth Hosp.",""
"3423",2012,"","Queen Elizabeth Hosp.",""
"3424",2012,"","Quinton Rd.",""
"3425",2012,"","Ridgeacre Rd.",""
"3426",2012,"","Ridgeacre Rd.",""
"3427",2012,"","Safernake Close",""
"3428",2012,"","Sandon Rd.",""
"3429",2012,"","Sandon Rd. Edgbaston",""
"3430",2012,"","Selly Oak Railway Station",""
"3431",2012,"","Selly Oak Railway Station",""
"3432",2012,"","Shannon Rd.",""
"3433",2012,"","Shenly Lan.",""
"3434",2012,"","Sir Herbert Austin Way",""
"3435",2012,"","Smithy Hotel Hagley Rd.",""
"3436",2012,"","Solihull High Str.",""
"3437",2012,"","St Mary S Hospice",""
"3438",2012,"","Stonehouse Lan.",""
"3439",2012,"","Stonehouse Public House",""
"3440",2012,"","Stratford Rd.",""
"3441",2012,"","The Fold",""
"3442",2012,"","The Navigation Public House Kings Norton",""
"3443",2012,"","Tiverton Rd.",""
"3444",2012,"","Trittiford Rd.",""
"3445",2012,"","University Birmingham",""
"3446",2012,"","Victoria Steet Small Heath",""
"3447",2012,"","Wareham Rd.",""
"3448",2012,"","Warwick Crest",""
"3449",2012,"","Watford Rd. Coteridge",""
"3450",2012,"","Wellington Rd.",""
"3451",2012,"","Wellington Rd.",""
"3452",2012,"","Wellington Rd.",""
"3453",2012,"","West Boulevard",""
"3454",2012,"","West Cliff Place",""
"3455",2012,"","White Horse Public House",""
"3456",2012,"","Willetts Rd Turves Gr.",""
"3457",2012,"","Woodthrop Rd.",""
"3458",2012,"","Worlds End Lan. Quinton",""
"3459",2012,"","Wychal Lan.",""
"3460",2012,"","Wychal Lan.",""
"3461",2012,"","Wychal Lan.",""
"3462",2012,"","Wychall Rd Kings Norton",""
"3463",2012,"","YMCA Stone Rd.",""
"3464",2012,"","York PH York Rd.",""
"3465",2012,"","A Expressway Birmingham",""
"3466",2012,"","Aberdeen St Winson Gr.",""
"3467",2012,"","Adcadian Centre Ladywell Walk",""
"3468",2012,"","Alexander Ave.",""
"3469",2012,"","Alley Way Off Arcadian Palace Hurst Str.",""
"3470",2012,"","Applewood Grove Cradley Heath",""
"3471",2012,"","Arca Bar City Centre",""
"3472",2012,"","Arcadian",""
"3473",2012,"","Arcadian",""
"3474",2012,"","Arcadian",""
"3475",2012,"","Arcadian",""
"3476",2012,"","Arcadian",""
"3477",2012,"","Arcadian",""
"3478",2012,"","Arcadian",""
"3479",2012,"","Arcadian Centre",""
"3480",2012,"","Arcadian Centre",""
"3481",2012,"","Arcadian Centre",""
"3482",2012,"","Arcadian Centre",""
"3483",2012,"","Arcadian Centre",""
"3484",2012,"","Arcadian Centre",""
"3485",2012,"","Arcadian Centre",""
"3486",2012,"","Arcadian Centre",""
"3487",2012,"","Arcadian Centre",""
"3488",2012,"","Arcadian Centre",""
"3489",2012,"","Arcadian Centre Ladywell Walk",""
"3490",2012,"","Arcadian Centre Birmingham",""
"3491",2012,"","Arcadian Centre City Centre",""
"3492",2012,"","Arcadian Centre City Centre Birmingham",""
"3493",2012,"","Arcadian Centre City Centre",""
"3494",2012,"","Arcadian City Centre",""
"3495",2012,"","Arcadian",""
"3496",2012,"","Arcadian Birmingham",""
"3497",2012,"","Arcadian Birmingham",""
"3498",2012,"","Arcadian City Centre",""
"3499",2012,"","Arcadian City Centre",""
"3500",2012,"","Arcadian City Centre",""
"3501",2012,"","Arcadian",""
"3502",2012,"","Arcadian",""
"3503",2012,"","Arcadian",""
"3504",2012,"","Arcadian",""
"3505",2012,"","Arcadian",""
"3506",2012,"","Arka Bar Arcadian Bar",""
"3507",2012,"","Aston Hotel Witton Lan.",""
"3508",2012,"","Aston Police Station",""
"3509",2012,"","Aston Str. City Centre",""
"3510",2012,"","BACCHUS ROAD WINSON GREEN",""
"3511",2012,"","Bar Risa Broad St Birmingham",""
"3512",2012,"","Bennetts Hill",""
"3513",2012,"","Berkeley St Birmingham",""
"3514",2012,"","Berkeley St Birmingham City Centre",""
"3515",2012,"","Berkley Str. Birmingham",""
"3516",2012,"","Bham Central Front Office",""
"3517",2012,"","Bierton Rd. Yardley",""
"3518",2012,"","Birchfield Lan. Oldbury",""
"3519",2012,"","Birkley Rd. City Centre",""
"3520",2012,"","Birkley Str. City Centre",""
"3521",2012,"","Birmingham Central Police Station",""
"3522",2012,"","Birmingham Central PS",""
"3523",2012,"","Birmingham Central PS",""
"3524",2012,"","Birmingham Hippodrome",""
"3525",2012,"","Birmingham Magistrates Court",""
"3526",2012,"","Birmingham New Str. Station",""
"3527",2012,"","Birmingham New Str. Station",""
"3528",2012,"","Birmingham New Str. Station",""
"3529",2012,"","Bishopgate St",""
"3530",2012,"","Bishopgate St",""
"3531",2012,"","Bishopgate Str.",""
"3532",2012,"","Bliss Broad St",""
"3533",2012,"","Borad St",""
"3534",2012,"","Borad Str.",""
"3535",2012,"","Bordesley Pk. Rd",""
"3536",2012,"","BP Waterlane Middleway",""
"3537",2012,"","BP Waterlane Middleway",""
"3538",2012,"","BP Waterlane Middleway",""
"3539",2012,"","Braod Str. Birmingham",""
"3540",2012,"","Braod Str. City Centre",""
"3541",2012,"","Brass House Broad Str.",""
"3542",2012,"","Bridge Str. Junction Broad Str.",""
"3543",2012,"","Bristol Rd.",""
"3544",2012,"","Bristol St",""
"3545",2012,"","Bristol Str. City Centre",""
"3546",2012,"","Broad Str.",""
"3547",2012,"","Broad City Birmingham",""
"3548",2012,"","Broad St",""
"3549",2012,"","Broad St",""
"3550",2012,"","Broad St",""
"3551",2012,"","Broad St",""
"3552",2012,"","Broad St",""
"3553",2012,"","Broad St",""
"3554",2012,"","Broad St",""
"3555",2012,"","Broad St",""
"3556",2012,"","Broad St",""
"3557",2012,"","Broad St",""
"3558",2012,"","Broad St",""
"3559",2012,"","Broad St",""
"3560",2012,"","Broad St",""
"3561",2012,"","Broad St",""
"3562",2012,"","Broad St",""
"3563",2012,"","Broad St",""
"3564",2012,"","Broad St",""
"3565",2012,"","Broad St",""
"3566",2012,"","Broad St",""
"3567",2012,"","Broad St",""
"3568",2012,"","Broad St",""
"3569",2012,"","Broad St",""
"3570",2012,"","Broad St",""
"3571",2012,"","Broad St",""
"3572",2012,"","Broad St",""
"3573",2012,"","Broad St",""
"3574",2012,"","Broad St",""
"3575",2012,"","Broad St",""
"3576",2012,"","Broad St",""
"3577",2012,"","Broad St",""
"3578",2012,"","Broad St",""
"3579",2012,"","Broad St",""
"3580",2012,"","Broad St",""
"3581",2012,"","Broad St",""
"3582",2012,"","Broad St Bham",""
"3583",2012,"","Broad St Birmingham",""
"3584",2012,"","Broad St City Centre",""
"3585",2012,"","Broad St City Centre",""
"3586",2012,"","Broad St Birmingham",""
"3587",2012,"","Broad St Birmingham",""
"3588",2012,"","Broad St Birmingham",""
"3589",2012,"","Broad St Birmingham",""
"3590",2012,"","Broad St Birmingham",""
"3591",2012,"","Broad St Birmingham",""
"3592",2012,"","Broad St Birmingham",""
"3593",2012,"","Broad St Birmingham",""
"3594",2012,"","Broad St Birmingham",""
"3595",2012,"","Broad St Birmingham",""
"3596",2012,"","Broad St Birmingham",""
"3597",2012,"","Broad St Birmingham",""
"3598",2012,"","Broad St Birmingham",""
"3599",2012,"","Broad St Birmingham",""
"3600",2012,"","Broad St City Centre",""
"3601",2012,"","Broad St City Centre",""
"3602",2012,"","Broad Str.",""
"3603",2012,"","Broad Str.",""
"3604",2012,"","Broad Str.",""
"3605",2012,"","Broad Str.",""
"3606",2012,"","Broad Str.",""
"3607",2012,"","Broad Str.",""
"3608",2012,"","Broad Str.",""
"3609",2012,"","Broad Str.",""
"3610",2012,"","Broad Str.",""
"3611",2012,"","Broad Str.",""
"3612",2012,"","Broad Str.",""
"3613",2012,"","Broad Str.",""
"3614",2012,"","Broad Str.",""
"3615",2012,"","Broad Str.",""
"3616",2012,"","Broad Str.",""
"3617",2012,"","Broad Str.",""
"3618",2012,"","Broad Str.",""
"3619",2012,"","Broad Str.",""
"3620",2012,"","Broad Str.",""
"3621",2012,"","Broad Str.",""
"3622",2012,"","Broad Str.",""
"3623",2012,"","Broad Str.",""
"3624",2012,"","Broad Str.",""
"3625",2012,"","Broad Str.",""
"3626",2012,"","Broad Str.",""
"3627",2012,"","Broad Str.",""
"3628",2012,"","Broad Str.",""
"3629",2012,"","Broad Str.",""
"3630",2012,"","Broad Str.",""
"3631",2012,"","Broad Str.",""
"3632",2012,"","Broad Str.",""
"3633",2012,"","Broad Str.",""
"3634",2012,"","Broad Str.",""
"3635",2012,"","Broad Str.",""
"3636",2012,"","Broad Str.",""
"3637",2012,"","Broad Str.",""
"3638",2012,"","Broad Str.",""
"3639",2012,"","Broad Str.",""
"3640",2012,"","Broad Str.",""
"3641",2012,"","Broad Str.",""
"3642",2012,"","Broad Str.",""
"3643",2012,"","Broad Str.",""
"3644",2012,"","Broad Str.",""
"3645",2012,"","Broad Str.",""
"3646",2012,"","Broad Str.",""
"3647",2012,"","Broad Str.",""
"3648",2012,"","Broad Str.",""
"3649",2012,"","Broad Str.",""
"3650",2012,"","Broad Str.",""
"3651",2012,"","Broad Str.",""
"3652",2012,"","Broad Str.",""
"3653",2012,"","Broad Str.",""
"3654",2012,"","Broad Str.",""
"3655",2012,"","Broad Str.",""
"3656",2012,"","Broad Str.",""
"3657",2012,"","Broad Str.",""
"3658",2012,"","Broad Str.",""
"3659",2012,"","Broad Str.",""
"3660",2012,"","Broad Str.",""
"3661",2012,"","Broad Str.",""
"3662",2012,"","Broad Str.",""
"3663",2012,"","Broad Str.",""
"3664",2012,"","Broad Str.",""
"3665",2012,"","Broad Str. O S Obar",""
"3666",2012,"","Broad Str. Birmingham",""
"3667",2012,"","Broad Str. City Centre",""
"3668",2012,"","Broad Str. Near Gatecrashers",""
"3669",2012,"","Broad Str. O S Flares",""
"3670",2012,"","Broad Str.",""
"3671",2012,"","Broad Str.",""
"3672",2012,"","Broad Str.",""
"3673",2012,"","Broad Str. Birmingham",""
"3674",2012,"","BROAD STREET Birmingham",""
"3675",2012,"","Broad Str. Birmingham",""
"3676",2012,"","Broad Str. Birmingham",""
"3677",2012,"","Broad Str. Birmingham",""
"3678",2012,"","Broad Str. Birmingham",""
"3679",2012,"","Broad Str. Birmingham",""
"3680",2012,"","Broad Str. Birmingham",""
"3681",2012,"","Broad Str. Birmingham",""
"3682",2012,"","Broad Str. Birmingham",""
"3683",2012,"","Broad Str. Birmingham",""
"3684",2012,"","Broad Str. Birmingham",""
"3685",2012,"","Broad Str. Birmingham",""
"3686",2012,"","Broad Str. City Centre",""
"3687",2012,"","Broad Str. City Centre",""
"3688",2012,"","Broad Str. City Centre",""
"3689",2012,"","Broad Str. City Centre",""
"3690",2012,"","Broad Str. City Centre",""
"3691",2012,"","Broad Str. City Centre",""
"3692",2012,"","Broad Str. City Centre",""
"3693",2012,"","Broad Str. City Centre",""
"3694",2012,"","Broad Str. City Centre",""
"3695",2012,"","Broad Str. City Centre",""
"3696",2012,"","BrOAD Str. City Centre",""
"3697",2012,"","Broad Str. City Centre",""
"3698",2012,"","Broad Str. City Centre",""
"3699",2012,"","Broad Str. City Centre",""
"3700",2012,"","Broad Str. City Centre",""
"3701",2012,"","Broad Str. City Centre",""
"3702",2012,"","Broad Str. City Centre",""
"3703",2012,"","Broad Str. City Centre",""
"3704",2012,"","Broad Str. City Centre",""
"3705",2012,"","Broad Str. City Centre",""
"3706",2012,"","Broad Str. City Centre",""
"3707",2012,"","Broad Str. City Centre",""
"3708",2012,"","Broad Str. City Centre Birmingham",""
"3709",2012,"","Broad Str. City Centre",""
"3710",2012,"","Broad Str. O S Big Bites",""
"3711",2012,"","Broad Str. City Centre",""
"3712",2012,"","Bromsgrove Str.",""
"3713",2012,"","Bromsgrove Str. Birmingham",""
"3714",2012,"","Bromsgrove Str. City Centre",""
"3715",2012,"","Bull Ring",""
"3716",2012,"","Canalside Ramada Mailbox",""
"3717",2012,"","Carrs Lan. City Centre",""
"3718",2012,"","Carrs Lan. BirminghaM",""
"3719",2012,"","Carrs Lan. City Centre",""
"3720",2012,"","Carrs Lan. City Centre",""
"3721",2012,"","Carrs Lan. City Centre",""
"3722",2012,"","Carrs Lan. City Centre",""
"3723",2012,"","Carrs Lan. City Centre",""
"3724",2012,"","Carrs Lan. City Centre",""
"3725",2012,"","Carrs Lan. City Centre",""
"3726",2012,"","Carrs Lan. City Centre",""
"3727",2012,"","Chamberlain Square Birmingham",""
"3728",2012,"","Chamberlain Square Birmingham",""
"3729",2012,"","Chamberlain Square Birmingham",""
"3730",2012,"","Chamberlain Square City Centre",""
"3731",2012,"","Churchill Rd.",""
"3732",2012,"","City Hosp.",""
"3733",2012,"","City Hosp.",""
"3734",2012,"","City Hosp. Birmingham",""
"3735",2012,"","City Hosp. Birmingham",""
"3736",2012,"","City Hosp. Birmingham",""
"3737",2012,"","City Hosp. Dudley Rd.",""
"3738",2012,"","City Hosp. Dudley Rd.",""
"3739",2012,"","Colmore Row",""
"3740",2012,"","Colmore Row City Centre",""
"3741",2012,"","Constitution Hill",""
"3742",2012,"","Coopers Rd. Handsworth",""
"3743",2012,"","Corporation St",""
"3744",2012,"","Corporation Str.",""
"3745",2012,"","Coxwell Rd. Ladywood",""
"3746",2012,"","Dale End",""
"3747",2012,"","Dale End",""
"3748",2012,"","Dale End City Centre",""
"3749",2012,"","Digbeth Coach Station",""
"3750",2012,"","Digbeth Coach Station",""
"3751",2012,"","Digbeth Coach Station City Centre",""
"3752",2012,"","Digbeth Coach Station City Centre",""
"3753",2012,"","Digbeth High St",""
"3754",2012,"","Digbeth High St",""
"3755",2012,"","Digbeth High St",""
"3756",2012,"","Digbeth High St",""
"3757",2012,"","Digbeth High St",""
"3758",2012,"","Digbeth High St",""
"3759",2012,"","Digbeth High Str.",""
"3760",2012,"","Digbeth High Str.",""
"3761",2012,"","Digbeth High Str.",""
"3762",2012,"","Digbeth High Str.",""
"3763",2012,"","Digbeth High Str.",""
"3764",2012,"","Digbeth High Str.",""
"3765",2012,"","Digbeth High Str.",""
"3766",2012,"","Dudley Rd.",""
"3767",2012,"","Dyas Ave. Great Barr",""
"3768",2012,"","Edgbaston St Birmingham",""
